id	division	mode	include	channel	position_in_text	age	time_of_day	wiki_category	superclass	education	region	show_type	srclang	class	authsex	year
PMK197/M,I,B	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"I"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eli"	"M: muž"	"1988-1996"
vorac_kabaretkal_0	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"scr"	"F: žena"	"2009"
ring1103_6	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"lif"	"-NA-"	"2011"
Metro_49058/politika_1	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"pol"	"-NA-"	"2014"
mocdrahk_5	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"nat"	"M: muž"	"1999"
Týden_210071/ekonomika_21	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eco"	"-NA-"	"2014"
BMK178/715	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"I"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eli"	"M: muž"	"1994-1999"
ukiyo.wordpress.com_2	"uni"	"web"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"blo"	"-NA-"	"2013"
novakdavid.blog.idnes.cz_1	"uni"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"blo"	"-NA-"	"2013"
kouck_jirinaprek_1	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"mem"	"F: žena"	"2013"
proj1001_1	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hum"	"-NA-"	"2010"
ksk_1510	"pri"	"wri"	"yes"	"-NA-"	"-NA-"	"2"	"-NA-"	"-NA-"	"-NA-"	"A"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"M: muž"	"2002"
Respekt_207674/politika_83	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"pol"	"-NA-"	"2014"
ksk_779	"pri"	"wri"	"no"	"-NA-"	"-NA-"	"2"	"-NA-"	"-NA-"	"-NA-"	"A"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"F: žena"	"1999"
discussions_20991	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"afternoon"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"dis"	"-NA-"	"2015"
dimit_devetletvp_4	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"fr: francouzština"	"mem"	"F: žena"	"2008"
foldyna.blog.idnes.cz_1	"uni"	"web"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"blo"	"-NA-"	"2013"
Regionální týdeník_657110/volný čas_31	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fre"	"-NA-"	"2014"
VERTIK5/Karol Sidon_0	"int"	"spo"	"yes"	"ČT2"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"diskuse"	"cs: čeština"	"bru"	"-NA-"	"1997-2010"
homol_homosanctu_1	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"scr"	"M: muž"	"2009"
bilik_novavlnace_3	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hum"	"M: muž"	"2013"
skaru_pedagogick_2	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hum"	"F: žena"	"2013"
herbe_zelenymoze_17	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"scf"	"M: muž"	"2010"
nezdmes_7	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ver"	"M: muž"	"2001"
russe_management_19	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"ssc"	"M: muž"	"2012"
limro_dvezrcadla_19	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fan"	"F: žena"	"2011"
flodr_jurkovicbr_4	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hum"	"F: žena"	"2012"
forums_2722	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"midday"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"for"	"-NA-"	"2015"
Týden_210071/ekonomika_54	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eco"	"-NA-"	"2014"
_zkusebnira_3	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"adm"	"-NA-"	"2010"
nentw_nevitanive_5	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"nat"	"-NA-"	"2014"
forums_28199	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"morning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"for"	"-NA-"	"2015"
Regionální týdeník_657110/volný čas_38	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fre"	"-NA-"	"2014"
facebook_34998	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"afternoon"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fcb"	"M: muž"	"2014-2015"
svku1002_2	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hou"	"-NA-"	"2010"
terezala_2	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"it: italština"	"hum"	"F: žena"	"2005"
ksk_1711	"pri"	"wri"	"yes"	"-NA-"	"-NA-"	"2"	"-NA-"	"-NA-"	"-NA-"	"A"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"M: muž"	"2002"
vychova_3	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"ssc"	"M: muž"	"2001"
zahr1208_3	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"int"	"-NA-"	"2012"
rytm1227_3	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"sct"	"-NA-"	"2012"
flodr_jurkovicbr_0	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hum"	"F: žena"	"2012"
svatpetr_6	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"col"	"F: žena"	"2007"
jakub_sportaolym_3	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ssc"	"F: žena"	"2012"
detektzm_1	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"M: muž"	"2003"
abc1318_0	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"int"	"-NA-"	"2013"
vtms1002_3	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"int"	"-NA-"	"2010"
zdno1015_0	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"nat"	"-NA-"	"2010"
drews_otazkyaodp_2	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"nat"	"-NA-"	"2009"
fisch_nevdecnede_1	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"scr"	"F: žena"	"2009"
nmmcz.wordpress.com_0	"uni"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"blo"	"-NA-"	"2013"
fisch_tragediade_1	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"scr"	"F: žena"	"2009"
facebook_21110	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"night"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fcb"	"M: muž"	"2014-2015"
europarl/Libor Rouček_0	"nin"	"spo"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wbs"	"-NA-"	"2007"
szuco_chemieprob_0	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"nat"	"F: žena"	"2011"
taylo_soucasnatv_5	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"hum"	"F: žena"	"2013"
hampl_nabozenstv_5	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hum"	"F: žena"	"2013"
duby1326_1	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hou"	"-NA-"	"2013"
topf_sebekoucin_9	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"ssc"	"F: žena"	"2014"
ksk_1188	"pri"	"wri"	"no"	"-NA-"	"-NA-"	"2"	"-NA-"	"-NA-"	"-NA-"	"B"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"M: muž"	"1999"
discussions_526	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"evening"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"dis"	"-NA-"	"2015"
09M054N/romir	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"V"	"-NA-"	"-NA-"	"-NA-"	"SŠ"	"pohraničí moravské"	"-NA-"	"cs: čeština"	"inf"	"M: muž"	"2009"
mfon1447_5	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"lif"	"-NA-"	"2014"
vesel_detideste_0	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ver"	"F: žena"	"2013"
prby1208_9	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ssc"	"-NA-"	"2012"
vychova_19	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"ssc"	"M: muž"	"2001"
speeches/Havel, Václav_7	"nin"	"spo"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wbs"	"-NA-"	"1990-2003"
PART57/Petr Šimůnek_0	"int"	"spo"	"yes"	"Prima"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"debata"	"cs: čeština"	"bru"	"-NA-"	"1997-2010"
jinepravo.blogspot.cz_68	"uni"	"web"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"blo"	"-NA-"	"2013"
Týden_210071/volný čas_53	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fre"	"-NA-"	"2014"
odpa1308_3	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"nat"	"-NA-"	"2013"
berna_samosprava_12	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ssc"	"-NA-"	"2011"
svmo1141_5	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"-NA-"	"2011"
hledacrw_1	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"fts"	"M: muž"	"2003"
rytm1030_1	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"sct"	"-NA-"	"2010"
vyptech_1	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"-NA-"	"1995"
Deníky Bohemia_213437/komentáře_11	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"com"	"-NA-"	"2014"
odpa1002_2	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"nat"	"-NA-"	"2010"
facebook_7608	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"midday"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fcb"	"F: žena"	"2014-2015"
terezahrazdirova.wordpress.com_36	"uni"	"web"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"blo"	"-NA-"	"2013"
eleobv_10	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"M: muž"	"1996"
smole_izraeluzse_26	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"pl: polština"	"mem"	"M: muž"	"2013"
sawic_nacestekmo_3	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"hum"	"M: muž"	"2014"
wiki_135062	"uni"	"web"	"yes"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"Dorozumívání"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wik"	"-NA-"	"2015"
mozd1209_7	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"nat"	"-NA-"	"2012"
prne1104_1	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"lif"	"-NA-"	"2011"
binmo_teorieher_11	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"fts"	"M: muž"	"2014"
wiki_22115	"uni"	"web"	"yes"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"Politika"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wik"	"-NA-"	"2015"
discussions_534	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"evening"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"dis"	"-NA-"	"2015"
cistj_zivotmivza_3	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"ru: ruština"	"mem"	"M: muž"	"2012"
bulv1202_0	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"sct"	"-NA-"	"2012"
eleobv_3	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"M: muž"	"1996"
PMK100/Z,V,B	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"V"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eli"	"F: žena"	"1988-1996"
Týden_210071/ekonomika_48	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eco"	"-NA-"	"2014"
proe1204_6	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"-NA-"	"2012"
wolff_johannseba_4	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"hum"	"M: muž"	"2011"
milenazelenkova.blog.idnes.cz_0	"uni"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"blo"	"-NA-"	"2013"
lange_oumenileta_29	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"fts"	"M: muž"	"2010"
Jihlavské listy_504167/komentáře_17	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"com"	"-NA-"	"2014"
zdra1408_7	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"lif"	"-NA-"	"2014"
city1306_4	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"mix"	"-NA-"	"2013"
facebook_10748	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"evening"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fcb"	"M: muž"	"2014-2015"
speeches/Havel, Václav_8	"nin"	"spo"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wbs"	"-NA-"	"1990-2003"
nicprhr_9	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"sv: švédština"	"scf"	"-NA-"	"2004"
discussions_5136	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"midday"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"dis"	"-NA-"	"2015"
Deníky Bohemia_213437/zpravodajství_228	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"rep"	"-NA-"	"2014"
Respekt_207674/politika_49	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"pol"	"-NA-"	"2014"
moby1104_2	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hou"	"-NA-"	"2011"
KATOV4/Vladimír Just_0	"int"	"spo"	"yes"	"ČT2"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"diskuse"	"cs: čeština"	"bru"	"-NA-"	"1997-2010"
rulisa.blogspot.cz_6	"uni"	"web"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"blo"	"-NA-"	"2013"
jecel_doktorjeky_3	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"scr"	"M: muž"	"2007"
europarl/Jaromír Kohlíček_2	"nin"	"spo"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wbs"	"-NA-"	"2007"
forums_7591	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"morning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"for"	"-NA-"	"2015"
abuel_nebudunena_2	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"mem"	"M: muž"	"2014"
cimrm_krizeavyzn_11	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ssc"	"-NA-"	"2013"
wiki_868189	"uni"	"web"	"yes"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"Zdravotnictví"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wik"	"-NA-"	"2015"
obec1408_0	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ssc"	"-NA-"	"2014"
svez1409_3	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"lif"	"-NA-"	"2014"
Týden_210071/kultura_36	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"cul"	"-NA-"	"2014"
bydl1307_0	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hou"	"-NA-"	"2013"
Metro_49058/volný čas_11	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fre"	"-NA-"	"2014"
piuss_laskajesli_20	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"sk: slovenština"	"gen"	"F: žena"	"2013"
taylo_soucasnatv_11	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"hum"	"F: žena"	"2013"
ksk_1607	"pri"	"wri"	"yes"	"-NA-"	"-NA-"	"2"	"-NA-"	"-NA-"	"-NA-"	"B"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"F: žena"	"2001"
chatf_digitalnis_14	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"fts"	"M: muž"	"2013"
